Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
30700	-3823.583	-3187.472	-636.1111	510637	0.0395777	0.00155975	0.0169073	1.59655e-05	0.000226778	8.28915e-09	0.0543123	0.0680793	0.0262282	4.70454e-05	0.0305689	0.00403727	1.18363e-06	0.0292097	0.00170485	0.000118321	3.7969e-07	2.88632e-06	0.0271091	1.49303e-07	9.85999e-07	6.293e-06	2.45978e-06	4.73666	0.000176502	0.0246955	5.27967e-05	0.00120059	0.00035866	1.04273	0.0166472	7.50425e-06	9.41149e-06	0.0018691	1.13543e-06	1.19007	7.03266e-10	2.25695e-06	9.3001e-07	0.052189	1.00907e-08	0.0119209	0.22653	2.35122e-09	0.135731	0.000208111	0.0648851	1.37425e-07	0.0118569	8.38675e-05	5.64886e+12	4.08434e-05	0.0157454	1.72967e+12	6.97066e-05	0.103599	5.41488e-07	0.00175368	0.00499682	0.239385	8.57441e-05	0.3181	1.22968e+13	0.141452	0.000785325	0.0745938	4.77523e-07	0.000450851	0.324637	2.31238e+12	1.46279e+13	0.0461243	3.03644e+08	7.31369e+08	3.08436e+06	0.134621	4.77841e-06	916.537	6.95264e-05	0.0604364	5.43264e+12	1.94698e+12	0.0230266	1.61966e+12	0.11472	1.80176e-08	4	0.0940404	-0.019835	0.0594926	0.0272445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	113.3214	0.153641	0.0835783	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.153533	0.00740946	73.4784	74.5064	91.5469	83.6	83.6004	70.6	68.6646	93.7754	85.7999	70.6	82.3238	70.9896	83.6	69.0928	88.8619	93.2809	86.1269	83.6	69.1871	82.4387	86.9076	71.5094	73.221	99.2005	70.6	70.3827	89.5517	85.7999	99.2005	99.0547	83.065	69.8687	70.4333	70.0327	84.5053	92.7321	76.2787	74.7177	70.6	70.0235	75.8857	94.9648	93.2809	70.6	0.387491	3.67698	17.50094	-9.844706	5.041222	25.41392
30800	-3821.02	-3177.535	-643.4849	916833.9	0.138873	2.34344e-05	0.0339488	1.60311e-06	8.52266e-05	4.8828e-05	0.0938357	0.0858989	0.000432579	0.00219323	0.659703	0.00507389	4.12976e-09	0.0246036	0.0173518	0.000258396	8.92327e-08	1.0184e-05	0.0227106	1.8431e-06	5.78692e-07	2.63881e-05	2.37046e-05	0.0176787	1.41508e-08	0.0219277	0.00021246	3.46889e-05	0.000171345	3.41388e-05	0.000138638	3.71094e-06	0.0283036	0.00068063	9.42561e-06	0.564597	3.55083e-06	0.354444	8.92157e-05	0.078671	4.06784e-05	0.00843398	0.00186157	4.6768e-07	0.00704094	5.49423e-06	0.121006	5.72664e-07	0.0541572	0.0235114	2.45335e+12	8.04291e-06	0.0603083	4.19226e+12	0.000643193	0.0895163	8.00559e-05	2.51716e-08	4.6269e-05	0.0856805	8.64178e-05	0.117477	9.78319e+12	0.0683879	2.5355e-05	0.0653742	4.24694e-08	0.000526898	0.089811	1.60983e+12	1.02209e+13	0.0257807	5.15899e+08	1.0164e+09	1.96868e+08	0.329923	0.000109165	1043.57	1.46044e-06	0.169674	8.73696e+12	1.84481e+12	0.0222239	2.74993e+12	0.12313	6.5466e-06	4	0.0507343	0.0314145	0.0757524	0.315734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	110.5986	0.160909	0.133513	0.998673	0.999661	1.00034	1.00133	0.998673	0.999661	1.00034	1.00133	0.998673	0.999661	1.00034	1.00133	0.998673	0.999661	1.00034	1.00133	0.998673	0.999661	1.00034	1.00133	0.998673	0.999661	1.00034	1.00133	0.998673	0.999661	1.00034	1.00133	0.126487	0.347149	73.4784	74.3269	91.5469	83.6	83.6004	70.6	69.6546	93.7754	85.7999	70.6	82.3238	70.4788	83.6	69.0928	88.9058	93.4486	86.1647	83.6	69.1871	82.4387	86.9076	71.247	73.1854	99.5047	70.6	70.3827	92.281	85.7999	99.5047	99.0547	83.065	69.8687	70.5855	70.0327	84.5053	92.7321	81.0417	75.549	70.6	70.0235	78.1697	94.9648	93.4486	70.6	0.598896	0.909507	11.96908	-9.901891	4.97679	24.76844
30900	-3844.86	-3188.804	-656.0557	115590.3	0.0560748	4.42064e-06	0.0319988	0.000498931	5.68056e-05	1.00102e-05	0.061208	0.112881	9.45112e-06	0.164248	0.411415	0.00426069	0.00492928	0.00168353	0.000127857	0.000107455	2.95597e-08	6.33195e-06	0.0250602	4.53048e-07	3.04001e-07	1.40435e-05	9.39681e-06	0.00327206	0.0550343	0.0138789	1.50306e-07	0.014428	1.88393e-05	1.92087e-09	4.71827e-05	3.42093e-07	6.61686e-06	0.000186245	0.0123271	1.14282	0.00182001	0.0348346	0.00164704	0.104084	0.00193379	0.0208395	0.000651248	1.5593e-05	0.0181002	1.1291e-06	0.142711	0.00185391	0.0831154	0.00403437	3.07175e+12	2.41919e-08	0.0380447	2.11633e+12	0.00155304	0.119661	2.26043e-06	4.51491e-07	5.34893e-06	0.0423953	3.90965e-06	0.0385852	1.24441e+13	0.0983635	0.000131607	0.00810234	3.27845e-05	0.00286939	0.231228	1.1049e+12	6.81721e+12	0.0261502	3.14935e+08	8.95283e+08	7.61758e+08	0.265577	0.0158211	845.683	1.55544e-07	0.039228	2.57638e+12	1.85147e+12	0.0304401	2.78748e+12	0.0199629	5.04949e-05	6	0.0959429	0.165524	0.0834146	0.118647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	110.2998	0.171739	0.360798	0.996264	0.999043	1.00095	1.00374	0.996264	0.999043	1.00095	1.00374	0.996264	0.999043	1.00095	1.00374	0.996264	0.999043	1.00095	1.00374	0.996264	0.999043	1.00095	1.00374	0.996264	0.999043	1.00095	1.00374	0.996264	0.999043	1.00095	1.00374	0.179358	0.284171	76.057	75.169	89.9889	83.6	83.6004	70.6	69.6546	94.6945	85.7999	70.6	82.3238	70.4788	83.6	69.0928	88.9058	93.3524	84.8772	83.6	69.1871	82.7452	86.9076	71.5379	73.1854	99.4023	70.6	68.2031	92.8791	85.7999	99.4023	99.4229	83.065	69.8687	70.0588	70.0327	83.917	92.7321	79.4922	77.0314	70.6	70.0235	77.7901	94.9648	93.3524	70.6	0.465075	0.417519	14.23768	-9.895244	5.010217	25.10227
31000	-3883.932	-3193.132	-690.8004	154005.4	0.301395	0.000274759	0.0299581	0.0028223	0.000442061	0.000430879	0.10305	0.283427	3.62309e-07	0.493761	0.103148	0.0050043	0.000558388	0.000727237	4.45337e-06	7.0664e-06	1.1454e-05	3.12667e-06	0.0365001	3.25417e-07	0.00310305	1.12423e-06	0.00285144	4.60409e-05	0.0509744	0.0105759	1.44142e-06	0.00028666	0.00177915	7.2928e-08	0.000277408	0.000100778	0.000114288	0.00215288	0.00464271	0.495784	2.17157e-05	0.00148134	0.00129259	0.163387	0.000223218	0.0357362	0.000101912	3.25831e-05	0.0714522	0.00323805	0.592104	4.28036e-06	0.110424	0.00402998	6.28777e+12	3.80402e-05	0.0809716	1.88726e+12	2.67615e-06	0.211678	1.42603e-07	1.34587e-07	2.82445e-05	0.0539482	0.000309413	0.123417	9.18839e+12	0.0807645	0.015142	0.00122778	7.26863e-05	0.00345742	0.5134	2.96112e+12	1.17124e+13	0.0359483	2.28003e+08	1.06806e+09	7.3901e+07	0.208845	0.00012904	867.61	5.53308e-08	0.124484	3.54949e+12	2.32249e+12	0.0265651	7.99741e+11	0.17816	0.000257053	4	0.0368348	-0.224909	0.144577	0.480988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	110.2719	0.262054	0.635709	0.996763	0.999171	1.00083	1.00324	0.996763	0.999171	1.00083	1.00324	0.996763	0.999171	1.00083	1.00324	0.996763	0.999171	1.00083	1.00324	0.996763	0.999171	1.00083	1.00324	0.996763	0.999171	1.00083	1.00324	0.996763	0.999171	1.00083	1.00324	0.181412	0.256078	75.139	75.5155	91.9385	83.6	83.6004	70.6	69.6546	94.6945	85.7999	70.6	82.203	70.4788	83.6	67.9433	88.451	93.4852	84.6064	83.6	69.1871	83.4739	86.9076	72.0145	73.1854	99.4188	70.6	68.2031	92.8467	85.7999	99.4188	99.3882	83.065	69.8687	70.5917	70.0327	84.0382	92.7321	79.2129	78.0577	70.6	70.0235	78.2632	94.9648	93.4852	70.6	0.796955	1.87828	19.68011	-9.860226	5.067511	25.67967
31100	-3864.043	-3183.654	-680.3895	754517	1.44291	2.92506e-07	0.0268382	6.94096e-06	6.23e-05	7.89512e-05	0.110935	0.143786	2.82497e-08	0.0581347	0.076189	0.00525496	0.00122121	0.00244617	4.08584e-05	0.000113137	3.55341e-06	1.74126e-06	0.0286157	1.40241e-05	0.000415816	0.00112667	9.64595e-05	0.0142048	0.00102627	0.0468667	0.00112785	3.14614e-05	0.0117313	3.99052e-08	0.00175086	0.000117586	1.38644e-05	0.00247529	0.00211108	0.52326	0.00018298	0.000497463	0.0029239	0.123005	0.00620136	0.0880403	1.1531e-07	3.97047e-09	0.0494123	1.52948e-05	0.196182	4.96252e-06	0.11107	0.00159002	5.31246e+12	1.49073e-07	0.165533	2.42627e+12	9.96833e-08	0.0420501	2.59763e-05	6.07051e-06	1.27821e-05	0.290896	0.00449677	0.0248662	9.84319e+12	0.0837114	0.00292887	2.15704e-06	0.154724	0.000133864	0.290312	2.83345e+12	1.14389e+13	0.0451865	4.13312e+08	9.95572e+08	2.18976e+08	0.196441	0.00846586	708.462	0.00248566	0.00186805	4.16021e+12	1.75037e+12	0.0222985	1.48838e+12	0.0301101	0.0120102	5	0.028537	0.00341745	0.133314	0.264861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	110.0613	0.16546	0.417106	0.998537	0.999626	1.00037	1.00146	0.998537	0.999626	1.00037	1.00146	0.998537	0.999626	1.00037	1.00146	0.998537	0.999626	1.00037	1.00146	0.998537	0.999626	1.00037	1.00146	0.998537	0.999626	1.00037	1.00146	0.998537	0.999626	1.00037	1.00146	0.161851	0.268279	75.139	75.5536	91.9385	83.6	83.6004	70.6	69.6546	94.6945	85.7999	70.6	81.6047	70.4788	83.6	67.9433	88.4841	93.4979	85.7043	83.6	69.1871	83.3246	86.3106	71.8736	72.6884	99.3373	70.6	68.2031	90.4292	85.7999	99.3373	99.5285	83.065	69.8687	69.8285	70.0327	84.0382	92.7321	79.3344	75.7554	70.6	70.0235	78.1243	95.9705	93.4979	70.6	0.823683	0.987262	12.54799	-8.897936	4.78069	22.85499
31200	-3805.124	-3188.776	-616.3477	18433.69	3.5352	8.60568e-08	0.0316502	0.00376134	0.000933716	1.16329e-09	0.113284	0.082865	2.19269e-10	2.16191e-06	0.0517699	0.00649848	0.00512991	0.0203862	5.99321e-07	4.91097e-05	2.62126e-05	3.72566e-06	0.00720662	8.82404e-06	4.9996e-07	0.000212171	0.000108596	0.000289867	0.000420874	0.0933665	1.98845e-05	0.000204557	0.000225004	2.78292e-09	1.29151e-05	8.48611e-07	0.000793071	0.000558209	0.405486	0.589274	0.000177792	4.91757e-05	0.000328344	0.114835	2.86075e-05	0.0267402	8.51871e-07	2.07197e-10	0.0450615	4.7184e-05	0.119549	0.000833864	0.049305	0.000259884	7.83464e+12	1.69361e-08	0.0974526	3.38589e+12	0.000267754	0.0653116	4.71015e-05	5.64349e-08	0.000390164	0.129856	2.45259e-05	0.0658779	1.03498e+13	0.0996738	4.61483e-05	1.0305e-07	0.000587452	0.000117525	0.243268	9.97013e+11	4.29054e+12	0.0736694	4.74978e+08	7.39169e+08	2.19544e+08	0.214853	0.0112939	650.12	5.742e-07	2.70587e-07	7.32429e+12	4.20301e+12	0.0254613	1.71184e+12	0.357036	0.0289319	1	0.0371532	0.248796	0.131681	2.00914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	111.0682	0.291267	0.266134	0.990653	0.997593	1.00238	1.00938	0.990653	0.997593	1.00238	1.00938	0.990653	0.997593	1.00238	1.00938	0.990653	0.997593	1.00238	1.00938	0.990653	0.997593	1.00238	1.00938	0.990653	0.997593	1.00238	1.00938	0.990653	0.997593	1.00238	1.00938	0.168834	2.25794	75.139	75.341	91.9385	83.6	83.6004	70.6	69.7408	94.6945	85.7999	70.6	81.6047	70.3802	83.6	69.3804	88.4359	93.4979	85.5995	83.6	69.1871	83.3853	86.3106	72.0443	73.4684	99.3373	70.6	68.7939	92.5442	85.7999	99.3373	99.5285	83.065	69.8687	69.5137	70.0327	83.7568	92.7321	78.9455	76.8204	70.6	70.0235	77.1915	95.9705	93.4979	70.6	0.779943	0.889813	7.807701	-10.79115	5.06878	25.69253
31300	-3815.393	-3191.285	-624.108	255854.3	0.0900973	1.26007e-06	0.0209508	0.00029151	0.0809256	1.23967e-08	0.0886839	0.165136	2.19568e-08	3.36989e-06	0.058565	0.00743608	0.00541526	0.00139637	6.50995e-05	0.00114539	1.28909e-05	0.000109606	0.0153849	1.22672e-06	1.57929e-06	0.00011268	0.00655003	8.86538e-05	0.000702387	0.0256019	3.59936e-06	0.00107388	0.00295555	3.53721e-09	5.89113e-07	1.04551e-06	3.22651e-05	0.0017249	0.00194487	0.610073	0.000277412	0.000131224	1.34229e-05	0.0861885	4.44079e-09	0.552665	3.58056e-06	3.04101e-08	0.00410113	5.30588e-05	0.0263593	0.00259793	0.0587619	0.0417058	2.47614e+12	9.37256e-06	0.822187	1.75678e+12	9.60772e-06	0.0527668	1.23782e-05	7.6466e-07	0.000101696	0.12851	0.00113239	0.0674658	1.25094e+13	0.0900016	6.17121e-10	0.00144975	0.00169079	0.00878404	0.200683	1.66971e+12	1.59484e+13	0.0249978	3.48471e+08	8.95655e+08	1.30365e+08	0.574477	0.0217784	683.762	4.21597e-07	3.17865e-08	4.7313e+12	2.23493e+12	0.0224801	3.0047e+12	0.104807	0.016926	3	0.0710005	-0.922568	0.0578635	1.38671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	110.7747	0.22609	0.13857	0.997488	0.999357	1.00064	1.00251	0.997488	0.999357	1.00064	1.00251	0.997488	0.999357	1.00064	1.00251	0.997488	0.999357	1.00064	1.00251	0.997488	0.999357	1.00064	1.00251	0.997488	0.999357	1.00064	1.00251	0.997488	0.999357	1.00064	1.00251	0.128864	0.464139	75.139	74.7095	91.9385	83.6	83.6004	70.6	69.7408	94.6945	85.7999	70.6	81.6047	69.4965	83.6	69.3804	89.6056	93.4979	86.2313	83.6	69.6112	83.3845	87.6692	71.44	72.7653	99.5028	70.6	68.7939	92.0998	85.7999	99.5028	99.5285	83.065	69.8687	69.4788	70.0327	84.3294	92.7321	82.2819	75.4288	70.6	69.8713	76.085	95.9705	93.4979	70.6	0.449028	2.9877	10.61134	-9.622348	4.895768	23.96854
31400	-3852.68	-3190.159	-662.5218	654631.9	0.196895	0.00168291	0.011467	8.57151e-06	7.29367e-05	2.22385e-05	0.0932943	0.0636997	8.29228e-06	0.000330294	0.0539866	0.00648004	0.000670883	0.00474442	0.0289833	0.00290177	4.40121e-06	0.000116999	0.0734106	0.00116815	8.21374e-07	0.000935039	5.56775e-05	3.1114e-05	0.000316528	0.0345149	8.65319e-06	1.97434e-06	0.929233	2.10218e-08	8.70279e-07	5.2531e-06	0.000120601	0.000326307	0.000598077	0.590656	0.00046676	0.0115812	0.00040468	0.082387	2.11438e-09	0.00840528	3.16135e-06	3.54578e-06	0.051747	7.75762e-05	0.573601	0.00182595	0.0286221	0.00228158	3.13854e+12	0.000496659	0.0613833	3.61095e+12	0.000318622	0.0929956	5.53148e-05	1.58339e-06	0.000108961	0.0292156	0.00243549	0.250463	1.21393e+13	0.0945543	0.00224134	2.65492e-06	0.00105196	0.000103894	0.192399	1.19274e+12	1.31261e+13	0.0402971	4.82103e+08	6.78197e+08	5.00366e+06	0.510399	0.0196956	834.932	4.94665e-08	8.84297e-05	1.28254e+13	1.99921e+12	0.00473568	1.11769e+12	0.141092	0.00783126	3	0.0410744	-0.798626	0.12848	1.45968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	110.5301	0.209026	0.0838682	0.998429	0.999598	1.0004	1.00157	0.998429	0.999598	1.0004	1.00157	0.998429	0.999598	1.0004	1.00157	0.998429	0.999598	1.0004	1.00157	0.998429	0.999598	1.0004	1.00157	0.998429	0.999598	1.0004	1.00157	0.998429	0.999598	1.0004	1.00157	0.169555	0.661056	75.139	73.5718	91.9385	83.6	83.6004	70.6	69.7408	94.6945	85.7999	70.6	81.6047	71.0808	83.6	70.5951	89.6683	93.4979	86.187	83.6	70.2553	82.94	87.6692	71.7329	71.7122	99.5028	70.6	68.7939	91.7687	85.7999	99.5028	99.546	83.065	69.8687	70.2198	68.9914	84.9494	92.7321	82.2819	76.9884	70.6	69.8713	80.8227	97.5662	93.4979	70.6	0.757752	2.20811	17.59159	-9.24308	4.921484	24.221
31500	-3861.33	-3183.701	-677.6285	553352.5	0.615135	0.0587783	0.0145242	2.99466e-06	5.75466e-05	0.00329306	0.0897427	0.0636247	1.36088e-07	0.000195166	0.0225618	0.00982627	5.52931e-06	0.001234	2.9902e-05	2.28994e-05	6.12858e-06	0.00362479	0.0267606	3.18834e-05	3.16567e-05	0.00126049	3.93035e-06	0.00187927	0.00729168	0.235962	8.25067e-05	0.0871995	0.000100738	0.00350567	7.74193e-07	4.81048e-08	0.0029864	0.000905912	0.000279636	0.523616	0.0020144	7.17269e-08	0.00010246	0.078997	4.86187e-09	0.0534453	6.91742e-05	1.68983e-05	0.0447849	0.000224678	0.153177	0.00112861	0.0217354	0.0101923	3.48606e+12	2.20244e-06	0.125988	3.5166e+12	5.48949e-05	0.0543143	0.00025622	4.61656e-08	7.72559e-05	0.0438313	2.83953e-07	0.136258	1.01184e+13	0.0790627	3.37722e-08	0.000749916	0.00088587	0.000784267	0.0901147	2.27661e+12	8.92703e+12	0.198852	3.918e+08	7.03421e+08	4.46644e+07	0.458989	0.415319	707.423	4.01761e-08	2.94605e-05	7.55714e+12	1.54174e+12	0.00531827	5.45973e+12	0.0746331	0.0108466	6	-0.0279519	-0.314337	0.11445	0.805479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	111.1893	0.168758	0.0370531	0.998292	0.999563	1.00044	1.00171	0.998292	0.999563	1.00044	1.00171	0.998292	0.999563	1.00044	1.00171	0.998292	0.999563	1.00044	1.00171	0.998292	0.999563	1.00044	1.00171	0.998292	0.999563	1.00044	1.00171	0.998292	0.999563	1.00044	1.00171	0.0864978	0.491142	75.139	76.755	91.9385	83.6	83.6004	70.6	69.7408	94.6945	85.7999	70.6	81.6047	71.0808	83.6	68.7609	88.2916	93.4979	86.187	83.6	70.2553	83.4836	88.8685	70.5075	71.8232	99.5028	70.6	68.1262	92.7193	85.7999	99.5028	99.546	83.065	66.8372	68.5495	69.5074	84.6689	92.7321	82.7953	78.8214	70.6	69.8713	80.7667	97.3896	93.4979	70.6	1.32315	1.64001	14.61417	-9.514981	4.939023	24.39395
31600	-3831.164	-3185.217	-645.9471	73644.03	1.24922	0.000198097	0.0599115	8.24447e-05	5.54507e-06	0.0433223	0.11133	0.0701169	2.30799e-06	0.00175802	0.102045	0.006728	3.24907e-09	0.00577075	4.31656e-07	2.16044e-07	4.05604e-06	0.000376784	0.0854974	0.000238111	2.80927e-05	4.38808e-05	0.000160676	1.37303	0.00567002	0.0128569	1.64945e-05	3.24648	0.00022644	1.42816e-07	1.04504e-08	4.46682e-06	0.037688	0.000533809	2.55325e-05	0.535566	0.00024009	7.87584e-09	0.000105206	0.0528468	3.43154e-07	0.029101	0.000218607	0.00176149	0.0317608	7.26285e-06	0.0624543	0.00641957	0.0414524	2.74722e-05	5.60944e+12	5.86214e-06	0.0482648	6.82176e+12	7.66381e-06	0.111608	7.10544e-05	0.000491254	6.8638e-10	0.0383543	1.96187e-08	0.0392643	1.32335e+13	0.120483	1.2659e-09	0.0207037	0.138499	0.000710386	0.0426241	8.13701e+11	1.30053e+13	0.223619	3.54344e+08	9.45333e+08	2.99678e+07	0.472113	0.00079549	815.94	8.42003e-09	8.13252e-06	3.0055e+12	9.10996e+11	0.0216289	4.66257e+12	0.0445978	0.00944572	1	0.069974	0.0163457	0.0596268	0.267599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	110.15	0.132709	0.00224161	0.99532	0.9988	1.00119	1.00469	0.99532	0.9988	1.00119	1.00469	0.99532	0.9988	1.00119	1.00469	0.99532	0.9988	1.00119	1.00469	0.99532	0.9988	1.00119	1.00469	0.99532	0.9988	1.00119	1.00469	0.99532	0.9988	1.00119	1.00469	0.129601	0.283945	75.139	75.7817	96.2171	83.6	83.6004	70.6	69.7408	94.6945	85.7999	70.6	81.6047	71.8685	83.6	67.9541	89.6776	93.4383	86.187	83.6	70.2553	83.2227	88.9018	71.3051	74.2851	99.5028	70.6	68.1262	93.058	85.7999	99.5028	99.546	83.065	69.3787	70.4815	69.5074	84.5681	92.7321	82.3786	78.454	70.6	69.8713	81.217	97.3896	93.4383	70.6	0.46008	0.942433	10.75057	-10.40325	5.055336	25.55643
