Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
17300	-3925.253	-3243.695	-681.5579	361515.1	8.86617e-05	0.0225919	7.23512e-05	0.000245942	2.16216	6.08294	0.696079	1.1689e-06	0.00274637	3.15846e-06	0.0027886	0.000706067	1.97445e-05	0.00672992	3.52919e-05	0.00397381	20.4877	0.577634	0.00011599	0.000151198	4.5627e-06	0.000174766	3.30001e-08	0.0117154	0.000428164	0.000258246	0.0306421	5.48697e-05	1.55973e-06	9.26113e-05	0.00021409	0.0665114	2.81539e-06	5.06215e-05	9.68054e-05	0.000623201	0.0509093	0.0158169	0.082314	0.119265	0.000298191	0.0741995	0.0526049	0.00923192	1.93558e+12	0.696033	17.0707	2.2577e+12	8.16494	1.79244e-05	0.274357	0.024009	4.76636e+11	0.0170815	0.417072	0.074442	5.66303e+08	38.7677	0.014589	0.0304961	1.87922e+13	0.0108521	3.38217e-05	0.108687	0.0761303	3.35548e+12	8.43055e+08	2.12071e+13	0.0294459	0.00415849	0.0740993	0.000799401	0.00284962	0.00741425	0.000311976	0.0548493	1.30976e+13	2.28081e-07	0.0207233	0.143352	6.35456e-08	0.000135101	0.00481769	0.0106651	0.757067	0.12445	4	-0.00150907	-0.0159245	0.158295	0.462965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.161151	0.046247	0.997887	0.999459	1.00054	1.00211	0.997887	0.999459	1.00054	1.00211	0.997887	0.999459	1.00054	1.00211	0.997887	0.999459	1.00054	1.00211	0.997887	0.999459	1.00054	1.00211	0.997887	0.999459	1.00054	1.00211	0.997887	0.999459	1.00054	1.00211	0.156786	0.44704	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	1.00963	1.03562	17.37045	-7.983207	4.655744	21.67596
17400	-3869.24	-3237.985	-631.2558	557354.1	0.000107114	0.003288	1.635e-06	0.000852785	0.00376984	0.00494802	1.02426	0.000700519	0.00317176	5.89372e-08	3.90576e-06	0.00279803	6.9492e-06	0.000440644	5.23984e-06	6.94379e-07	0.725024	0.0161492	8.77322e-06	8.54389e-06	0.000468819	2.5383e-05	4.75294e-06	0.00180329	4.32708e-07	4.72632e-05	0.0933509	1.10154e-05	1.65128e-06	1.4172e-05	1.83701e-07	0.039067	0.00939239	0.0010213	8.24179e-05	3.46372e-05	0.0522962	0.0737853	0.057246	0.1341	0.000296018	0.0011223	0.00727357	0.000693177	2.30497e+12	0.439532	92.66	2.2843e+12	9.56939	0.00190765	0.215407	0.0149914	7.66922e+11	0.000618626	0.611016	0.0236468	8.54875e+08	38.6965	0.00474834	0.154183	2.38936e+13	0.0231154	5.51245e-05	0.0683153	0.0388836	3.51753e+12	5.20391e+08	2.12165e+13	0.0133389	0.00672806	0.0604968	0.00245947	0.00687675	0.0185143	1.35887e-06	0.114171	1.83513e+13	7.28138e-06	0.0291265	0.183242	4.60015e-07	0.0101143	0.00497334	0.226019	0.405091	0.0597629	3	0.0542627	0.0377484	0.274699	0.298284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.117664	0.0335774	0.998298	0.999565	1.00043	1.0017	0.998298	0.999565	1.00043	1.0017	0.998298	0.999565	1.00043	1.0017	0.998298	0.999565	1.00043	1.0017	0.998298	0.999565	1.00043	1.0017	0.998298	0.999565	1.00043	1.0017	0.998298	0.999565	1.00043	1.0017	0.328962	0.336033	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.835049	0.887664	11.66936	-9.133763	4.814713	23.18146
17500	-3883.101	-3232.018	-651.083	725464.9	0.000227644	0.0573095	8.43375e-06	1.6392e-05	0.00742838	2.6227e-07	1.0734	8.36584e-06	0.00278691	4.21245e-06	0.000835507	0.473892	0.00443228	0.000419185	0.000483517	1.37381e-09	0.919716	0.0888803	1.48458e-08	0.00012511	0.000563508	5.81843e-06	7.79663e-06	0.00548736	2.68662e-06	1.41434e-06	0.0244302	0.00217146	0.00259111	3.97583e-05	0.00443498	0.0499721	0.962283	4.47787e-05	0.00838195	1.76486e-05	0.0549319	0.121541	0.0768161	0.159825	0.00318206	7.19674e-05	0.0043676	0.00018001	2.83767e+12	349.897	3.28793	2.37334e+12	8.33016	0.00175759	0.281634	0.0201684	9.45954e+11	1.0117e-05	0.482887	0.126708	9.59795e+08	55.0315	0.0149579	0.0517835	1.82056e+13	0.0224337	0.000109746	0.139532	0.0650301	5.16238e+12	6.10632e+08	2.02899e+13	0.0187239	0.0053629	0.106962	0.0106537	0.000403319	6.43845e-05	0.000103242	0.0797137	2.02117e+13	0.000357165	0.0123599	0.156764	4.18252e-09	4.04164e-06	0.00481152	2.43903e-06	0.330515	0.0818266	5	0.0233194	0.00569587	0.119578	0.0110746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.128182	0.0580328	0.998508	0.999618	1.00038	1.00149	0.998508	0.999618	1.00038	1.00149	0.998508	0.999618	1.00038	1.00149	0.998508	0.999618	1.00038	1.00149	0.998508	0.999618	1.00038	1.00149	0.998508	0.999618	1.00038	1.00149	0.998508	0.999618	1.00038	1.00149	0.142898	0.0167705	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.83681	0.660364	12.98974	-8.62114	4.729757	22.3706
17600	-3876.688	-3243.862	-632.8258	580704.1	0.00320646	2.20143	4.82134e-05	0.00020671	2.90045e-05	0.00578005	0.777988	1.99089e-06	0.00460473	0.000250215	1.75533e-05	0.000581529	0.000155743	0.0215809	0.0719685	1.03348e-07	4.93068	0.00529144	6.60968e-06	2.9066e-06	2.25252e-08	4.02649e-07	0.00113441	1.43524e-06	1.19309e-07	2.22151e-05	0.00196215	0.0134152	0.000474621	5.18719e-07	0.00308613	0.0564216	0.00793951	0.0364633	1.50198e-06	1.6358e-05	0.0747756	0.0399694	0.043993	0.162922	0.00404895	1.91589e-05	0.000107948	1.37287e-07	2.53128e+12	152.645	204.556	4.07974e+12	12.117	5.94246e-05	0.543039	0.0170374	1.87587e+11	4.55949e-06	0.652801	0.0819718	3.54538e+08	54.503	0.0345624	0.0444625	1.85242e+13	0.0224989	0.000153639	0.118834	0.069358	5.08701e+12	5.58234e+08	2.91147e+13	0.0153754	0.00355102	0.134423	0.0114085	0.000509053	0.000641399	3.49137e-06	0.0693193	1.72299e+13	0.0022747	0.00349639	0.220517	7.36256e-10	6.834e-05	0.00770196	0.00188954	0.601963	0.0698977	1	0.0735413	0.00623676	0.12017	0.125157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.177773	0.0926458	0.998332	0.999573	1.00043	1.00167	0.998332	0.999573	1.00043	1.00167	0.998332	0.999573	1.00043	1.00167	0.998332	0.999573	1.00043	1.00167	0.998332	0.999573	1.00043	1.00167	0.998332	0.999573	1.00043	1.00167	0.998332	0.999573	1.00043	1.00167	0.193712	0.131394	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.620357	0.952534	9.731467	-8.892988	4.726172	22.33671
17700	-3914.715	-3243.72	-670.995	387317.7	0.206197	0.0184869	0.00558137	0.000820041	0.0159996	0.472079	0.83169	7.55971e-07	0.00299686	0.000964625	1.96484e-06	0.000308091	0.000201106	0.000666638	1.11143e-05	1.21441e-08	0.990244	0.110356	3.29892e-06	8.59462e-06	1.91746e-08	0.0310142	5.06982e-05	3.30424e-07	0.00926409	3.01183e-06	1.31172e-06	0.00426399	3.54009	4.38583e-05	8.1503e-05	0.0475176	0.00402592	0.00852105	0.0201768	3.42168e-06	0.0792959	0.103322	0.0571203	0.224109	0.000833739	0.000810191	9.59884e-05	9.85904	1.8012e+12	16.7297	65.4553	9.10768e+11	8.98285	0.00185804	0.272861	0.0287961	4.01961e+11	3.93307e-08	0.387479	0.0190088	8.23412e+08	18.0498	0.0139328	0.0764044	1.91923e+13	0.0275198	0.000109599	0.1324	0.0774421	4.87874e+12	5.81365e+08	2.7846e+13	0.0202345	0.00320747	0.0465568	0.00450608	0.0226269	0.000320146	9.39689e-06	0.121187	1.83791e+13	0.0137541	0.0140634	0.143838	1.39477e-09	0.000117493	0.0118735	1.80381e-06	0.123966	0.0881441	3	0.0709318	-0.0618044	0.131057	0.163448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.14842	0.023979	0.997958	0.999478	1.00052	1.00204	0.997958	0.999478	1.00052	1.00204	0.997958	0.999478	1.00052	1.00204	0.997958	0.999478	1.00052	1.00204	0.997958	0.999478	1.00052	1.00204	0.997958	0.999478	1.00052	1.00204	0.997958	0.999478	1.00052	1.00204	0.201989	0.101644	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.648833	1.60805	12.85765	-9.957257	5.002239	25.02239
17800	-3880.131	-3242.524	-637.6067	978737.5	0.0188599	0.00993356	0.0404481	1.50622e-05	0.0261674	0.0256237	0.901917	0.0013382	0.00369462	1.8903e-05	0.549777	0.726048	0.0022916	8.29089e-06	1.42084e-06	1.11665e-07	0.51413	5.03934	5.16631e-07	2.28009e-07	7.18099e-07	0.0033994	5.47341e-07	1.39622e-05	1.11206e-05	5.53391e-06	5.81756e-05	0.000151816	2.32856e-05	21.6938	2.90807e-06	0.0429065	0.0983342	2.32256e-06	0.000106918	0.0113105	0.0454607	0.0427414	0.0721258	0.128026	0.00123366	4.19434e-05	2.33707e-06	0.0432784	3.5052e+12	0.659445	15.0947	1.29775e+12	12.4184	0.000269975	0.229688	0.0176173	6.46319e+10	7.28634e-08	0.345145	0.113697	4.61922e+08	9.22369	0.0195903	0.100017	2.05186e+13	0.0188253	6.42545e-05	0.0968299	0.0740891	3.16192e+12	5.76567e+08	2.68787e+13	0.0206195	0.00444452	0.0865911	8.74203e-05	1.45055e-07	0.00241706	1.19888e-05	0.100809	2.51308e+13	2.2187e-05	0.0755359	0.113567	2.24033e-08	0.000193911	0.00676253	5.19153e-07	0.476186	0.0997678	5	0.0139424	0.0468975	0.122068	0.020833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.202258	0.00951015	0.998715	0.999672	1.00033	1.00129	0.998715	0.999672	1.00033	1.00129	0.998715	0.999672	1.00033	1.00129	0.998715	0.999672	1.00033	1.00129	0.998715	0.999672	1.00033	1.00129	0.998715	0.999672	1.00033	1.00129	0.998715	0.999672	1.00033	1.00129	0.13601	0.0677305	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.89749	0.307587	7.634985	-8.463345	4.581722	20.99217
17900	-3871.453	-3247.217	-624.2359	201078.2	3.19496e-06	0.00543065	0.000311988	0.000287237	0.0150225	1.91122e-07	0.929068	3.64413e-05	0.00197934	0.0106309	1.39732	0.056058	0.00343786	7.05331e-06	5.32202e-05	8.08527e-07	1.37834	0.173404	6.56447e-05	1.8829e-06	0.000391783	5.28842e-06	7.48015e-11	0.00421495	0.000571609	0.000120809	1.18116e-05	5.66954e-05	4.76466e-06	0.00899961	2.02462e-06	0.0378682	0.01702	9.42148e-07	0.000121232	0.000935432	0.039414	0.0563029	0.113423	0.158752	0.000450308	0.00514035	0.00345586	0.0516387	2.25944e+12	0.688604	688.532	7.80256e+11	8.18426	5.85481e-06	0.261311	0.0234308	1.22607e+12	1.18394e-05	0.465462	0.000192772	6.03541e+08	20.9134	0.0255249	0.134051	2.09215e+13	0.0110704	0.000109431	0.0685329	0.0416085	6.45594e+12	4.67246e+08	1.22914e+13	0.0249606	0.0121038	0.103403	0.000364423	3.3604e-06	0.00443609	1.15581e-05	0.100524	1.29525e+13	1.89159e-06	0.0194436	0.115579	6.45019e-07	0.000253633	0.0068786	1.40173e-05	0.0528678	0.0671862	3	0.0675615	-0.0120064	0.162345	0.145354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.123045	0.092095	0.997167	0.999275	1.00072	1.00284	0.997167	0.999275	1.00072	1.00284	0.997167	0.999275	1.00072	1.00284	0.997167	0.999275	1.00072	1.00284	0.997167	0.999275	1.00072	1.00284	0.997167	0.999275	1.00072	1.00284	0.997167	0.999275	1.00072	1.00284	0.229906	0.133348	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.706135	1.09004	11.32672	-9.95892	4.977165	24.77217
18000	-3827.768	-3236.428	-591.3395	593530.4	4.149e-06	4.49903e-08	7.22957e-05	9.2355e-07	0.30611	0.000740504	1.00928	2.5714e-07	0.00195339	7.38732e-05	0.912149	0.00473855	0.0134235	1.07087e-07	8.06214e-07	4.71276e-08	2.71028	3.08807e-05	6.38356e-06	9.09252e-05	1.43094e-05	3.90077e-05	1.53315e-13	0.000188402	0.000548018	2.39178e-06	0.000208494	2.36164e-05	1.04639e-06	0.000158042	7.24886e-08	0.0624529	0.0345341	2.14383e-08	2.43295e-06	0.00125215	0.0499548	0.0362728	0.0669425	0.158414	0.000839274	0.0177313	0.00990417	0.000932112	4.88899e+12	0.370141	22.6418	2.06841e+12	9.6895	0.000267253	0.342929	0.021471	4.37634e+11	0.000655605	0.463789	0.0961518	1.067e+09	36.988	0.0286303	1.11791e-05	1.50002e+13	0.0142183	0.00218444	0.0968576	0.0231014	5.13232e+12	9.08516e+08	2.28515e+13	0.0242139	0.0050618	0.111187	0.00159518	2.2484e-05	0.00457298	4.27973e-06	0.124376	2.08132e+13	0.00799151	0.0200536	0.0954443	1.60456e-06	0.000308716	0.0061599	0.000575699	0.367678	0.0981037	6	0.0508764	0.0313917	0.129836	0.0277557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.16015	0.129118	0.998351	0.999578	1.00042	1.00165	0.998351	0.999578	1.00042	1.00165	0.998351	0.999578	1.00042	1.00165	0.998351	0.999578	1.00042	1.00165	0.998351	0.999578	1.00042	1.00165	0.998351	0.999578	1.00042	1.00165	0.998351	0.999578	1.00042	1.00165	0.180713	0.0591474	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.718468	0.469264	11.66726	-9.499153	4.889977	23.91188
18100	-3765.417	-3246.346	-519.0705	267515.9	3.2008e-06	2.53193e-06	1.55371e-09	4.00175e-05	0.00876048	0.00597185	0.779442	6.78345e-09	0.00223574	0.000113163	2.16609e-10	0.0106869	0.00292773	1.03254e-06	2.66779e-07	1.94839e-08	0.828076	5.29186e-05	0.00117978	6.43241e-05	5.47371e-06	2.55273e-05	2.92021e-09	1.21785e-05	1.32645e-05	1.16604e-05	2.58761e-05	2.0706e-06	9.61651e-08	3.92435e-06	5.96467e-06	0.0723342	0.021409	2.96979e-08	0.00116615	0.00118243	0.0604261	0.0177575	0.0447421	0.140888	0.000841566	0.0321004	0.00404117	1.89432e-05	2.92842e+12	0.651115	2.07436	3.37455e+12	9.57318	5.28613e-07	0.303347	0.015861	4.28218e+10	0.00473834	0.343349	0.104266	6.52322e+08	48.6726	0.00469616	2.52974e-05	1.58623e+13	0.0124193	0.00164713	0.0677873	0.0409734	4.17684e+12	7.93558e+08	1.7577e+13	0.0186327	0.00703274	0.0546852	3.8986e-05	0.000107943	0.00178481	7.69505e-07	0.110628	1.42416e+13	0.00812878	0.0336095	0.146398	5.08487e-07	2.39076e-09	0.00742902	6.76683e-07	0.443734	0.0512359	1	0.0496375	-0.0954499	0.0842113	0.227569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.141226	0.0314248	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.133849	0.132119	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.629153	1.72245	13.3249	-10.50725	5.117984	26.19376
18200	-3757.835	-3235.273	-522.5614	189258.1	7.69976e-07	1.86585e-05	4.35307e-08	8.38397e-05	0.00064902	3.13415e-05	1.00639	2.03071e-08	0.00303656	0.00138014	3.17837e-11	3.34083e-06	1.12339e-05	4.08876e-05	0.000114358	5.87554e-06	3.24663	0.000183525	0.00653233	1.15065e-05	3.87273e-06	1.98768e-08	2.75316e-09	0.000263386	6.04264e-05	1.32188e-05	1.36511e-05	1.98589e-05	1.46383e-06	0.000765726	7.90534e-07	0.0618818	0.0766573	1.07433e-09	4.18914e-06	0.00583979	0.0660485	0.103525	0.0474555	0.112625	0.00175562	0.00106077	2.42691e-05	0.000319612	2.65534e+12	5.05696	316.649	3.76171e+12	8.84085	1.20253e-09	0.221122	0.0142756	3.84914e+11	0.00230943	0.268762	0.115831	7.69247e+08	29.8642	0.0207285	1.87116e-07	1.73752e+13	0.013156	7.51529e-08	0.145202	0.0663497	3.18668e+12	6.50875e+08	1.87711e+13	0.0236953	0.00262965	0.0500373	0.000641207	2.52903e-05	0.00470597	9.9419e-05	0.168142	1.14488e+13	0.0108543	0.0178421	0.153585	5.57555e-05	6.53455e-11	0.00590325	2.97799e-07	0.415307	0.0759148	4	0.0500589	-0.0417054	0.113293	0.107002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.141591	0.0385252	0.99708	0.999252	1.00074	1.00292	0.99708	0.999252	1.00074	1.00292	0.99708	0.999252	1.00074	1.00292	0.99708	0.999252	1.00074	1.00292	0.99708	0.999252	1.00074	1.00292	0.99708	0.999252	1.00074	1.00292	0.99708	0.999252	1.00074	1.00292	0.163352	0.0652968	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.693552	1.6387	7.101213	-10.53111	4.998275	24.98276
